CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
2609,1386.949394,1.0,227.56,177.56,50.0,960.590608,0.083333,0.083333,0.083333,0.083333,6,2,3000.0,319.354,388.368299,0.0,12
2631,6.260598,0.545455,35.0,35.0,0.0,18.280043,0.083333,0.083333,0.0,0.083333,1,1,1000.0,110.318859,59.475914,0.333333,12
2721,1525.063274,1.0,150.0,150.0,0.0,264.96017,0.083333,0.083333,0.0,0.083333,1,3,1800.0,733.240634,469.758727,0.0,12
2921,62.053779,0.636364,29.6,29.6,0.0,838.60032,0.083333,0.083333,0.0,0.083333,2,1,6000.0,1576.039085,108.744838,0.166667,12
2943,952.952011,1.0,39.58,39.58,0.0,663.05871,0.083333,0.083333,0.0,0.083333,3,1,1800.0,1665.457998,204.226245,0.0,12
3117,3350.116932,1.0,39.8,39.8,0.0,3907.706693,0.083333,0.083333,0.0,0.083333,2,1,8000.0,1809.711855,907.682774,0.0,12
3205,448.788728,1.0,32.38,32.38,0.0,545.642707,0.083333,0.083333,0.0,0.083333,2,1,5000.0,0.0,,0.0,12
3327,240.814517,0.181818,59.0,59.0,0.0,196.906234,0.083333,0.083333,0.0,0.083333,1,2,5000.0,5135.531491,288.495064,0.0,12
3413,1094.221693,1.0,35.0,35.0,0.0,18.804195,0.083333,0.083333,0.0,0.083333,1,2,1200.0,348.094372,493.967774,0.0,12
3831,53.173349,0.545455,60.0,60.0,0.0,277.129953,0.083333,0.083333,0.0,0.083333,1,1,1200.0,2202.149777,274.519006,0.0,12
3881,678.62589,1.0,59.24,0.0,59.24,272.436416,0.083333,0.0,0.083333,0.083333,1,1,1200.0,1669.187919,519.945056,0.0,12
3983,1076.571029,1.0,45.65,45.65,0.0,48.730842,0.083333,0.083333,0.0,0.083333,1,1,1200.0,299.78995,374.377774,0.0,12
4073,5211.797605,1.0,169.67,169.67,0.0,5607.28304,0.083333,0.083333,0.0,0.083333,1,1,6000.0,6080.457549,1851.182443,0.0,12
4169,1.599053,0.272727,188.0,188.0,0.0,149.167024,0.083333,0.083333,0.0,0.083333,1,1,3000.0,356.465959,19.329034,0.0,12
4253,1128.878514,1.0,129.86,129.86,0.0,372.192943,0.083333,0.083333,0.0,0.083333,1,1,4200.0,767.993781,293.201194,0.0,12
4937,2572.508325,1.0,64.0,64.0,0.0,248.690762,0.083333,0.083333,0.0,0.083333,2,1,2800.0,373.433094,3945.38539,0.0,12
5095,987.102704,1.0,66.5,66.5,0.0,770.310099,0.083333,0.083333,0.0,0.083333,1,1,2500.0,284.964748,232.626904,0.0,12
5301,937.276757,1.0,45.65,45.65,0.0,19.995297,0.083333,0.083333,0.0,0.083333,1,1,1000.0,335.809644,442.354727,0.0,12
5615,734.77748,0.818182,33.37,0.0,33.37,921.54819,0.083333,0.0,0.083333,0.083333,1,1,1500.0,1741.996361,228.404649,0.0,12
5785,264.811595,1.0,28.65,28.65,0.0,384.26178,0.083333,0.083333,0.0,0.083333,1,1,9000.0,1235.630069,194.324456,0.083333,12
5859,3633.533005,1.0,383.2,383.2,0.0,49.167984,0.083333,0.083333,0.0,0.083333,1,2,11000.0,1061.683135,953.456332,0.0,12
5863,2294.145941,1.0,29.29,0.0,29.29,137.256946,0.083333,0.0,0.083333,0.083333,2,1,2100.0,149.363733,17693.07847,0.0,12
6025,2608.143732,1.0,207.68,207.68,0.0,189.874314,0.083333,0.083333,0.0,0.083333,1,1,3000.0,1243.840314,638.679282,0.0,12
6127,1869.125099,0.545455,158.2,158.2,0.0,1402.159983,0.083333,0.083333,0.0,0.083333,1,1,6500.0,6585.792428,559.387332,0.090909,12
6621,2147.939753,0.818182,117.57,117.57,0.0,1022.23072,0.083333,0.083333,0.0,0.083333,2,2,8000.0,5441.876882,542.296729,0.1,12
6649,2266.220776,1.0,125.32,125.32,0.0,434.011893,0.083333,0.083333,0.0,0.083333,1,1,3000.0,657.190307,633.370465,0.0,12
6795,1485.081634,1.0,48.22,48.22,0.0,106.224702,0.083333,0.083333,0.0,0.083333,1,1,1700.0,338.531014,542.822761,0.0,12
6885,1851.622011,1.0,200.0,200.0,0.0,152.692363,0.083333,0.083333,0.0,0.083333,1,1,2000.0,712.34021,798.280589,0.0,12
6889,1145.052414,1.0,115.95,115.95,0.0,191.654534,0.083333,0.083333,0.0,0.083333,1,1,1500.0,1703.004051,374.43666,0.083333,12
7711,7.696813,0.090909,111.3,111.3,0.0,101.656544,0.083333,0.083333,0.0,0.083333,1,2,1200.0,0.0,,0.0,12
7771,115.593266,0.818182,46.3,0.0,46.3,378.517888,0.083333,0.0,0.083333,0.083333,1,1,7500.0,450.775587,93.858687,0.0,12
7931,2740.10065,1.0,169.19,169.19,0.0,464.040014,0.083333,0.083333,0.0,0.083333,1,2,3200.0,1108.374243,625.831281,0.0,12
8151,49.519627,0.545455,210.0,210.0,0.0,446.514417,0.083333,0.083333,0.0,0.083333,1,1,500.0,885.24483,127.542299,0.0,12
8167,471.274037,1.0,49.85,49.85,0.0,458.153085,0.083333,0.083333,0.0,0.083333,1,2,500.0,129.45468,234.780395,0.0,12
8585,1726.125465,1.0,223.95,223.95,0.0,265.018687,0.083333,0.083333,0.0,0.083333,1,1,5000.0,1734.836967,533.845048,0.0,12
8679,57.116811,0.454545,27.79,27.79,0.0,381.171145,0.083333,0.083333,0.0,0.083333,1,1,4500.0,1215.965938,99.950697,1.0,12
8685,568.690902,1.0,103.68,103.68,0.0,455.053644,0.083333,0.083333,0.0,0.083333,1,4,7500.0,1555.880234,264.213167,0.0,12
8781,1201.62361,1.0,55.4,55.4,0.0,109.3684,0.083333,0.083333,0.0,0.083333,2,1,1200.0,188.413804,5603.542008,0.0,12
8921,3461.183622,1.0,200.0,200.0,0.0,108.408059,0.083333,0.083333,0.0,0.083333,1,1,3500.0,1322.74089,3419.12662,0.0,12
1543,1492.039988,1.0,4106.15,2688.46,1417.69,734.816479,0.333333,0.25,0.416667,0.083333,1,50,12000.0,9678.173119,606.899183,0.5,12
2011,2827.367195,1.0,678.32,195.0,483.32,175.567183,0.333333,0.083333,0.25,0.083333,1,9,3000.0,1223.23593,1933.376383,0.0,12
2189,7024.269179,1.0,130.4,0.0,130.4,1916.534565,0.333333,0.0,0.25,0.083333,1,4,10200.0,0.0,,0.0,12
2259,1203.464556,1.0,440.0,0.0,440.0,1472.061257,0.333333,0.0,0.25,0.083333,3,4,3000.0,584.787421,267.430198,0.0,12
3291,2899.781468,1.0,223.62,193.94,29.68,507.263645,0.333333,0.25,0.166667,0.083333,2,6,3000.0,1059.352415,683.372766,0.0,12
4151,907.120507,0.363636,98.0,0.0,98.0,2683.566903,0.333333,0.0,0.25,0.083333,3,4,3000.0,514.338268,796.476168,0.0,12
4243,945.793928,1.0,253.31,253.31,0.0,152.277594,0.333333,0.333333,0.0,0.083333,2,4,1000.0,676.496604,536.299167,0.0,12
4641,4021.881912,1.0,300.1,0.0,300.1,955.742173,0.333333,0.0,0.25,0.083333,1,9,6000.0,1120.837531,1243.924125,0.0,12
5607,3421.571922,1.0,126.69,42.88,83.81,154.341344,0.333333,0.083333,0.25,0.083333,1,5,10500.0,2515.435738,975.504012,0.0,12
6441,1127.633173,1.0,422.55,422.55,0.0,150.157754,0.333333,0.333333,0.0,0.083333,1,8,1200.0,167.203806,3078.97554,0.0,12
7575,1116.944017,1.0,182.64,182.64,0.0,109.600359,0.333333,0.333333,0.0,0.083333,1,4,1500.0,304.822958,347.685591,0.0,12
8087,3771.944203,1.0,786.92,299.21,487.71,960.999868,0.333333,0.083333,0.25,0.083333,2,11,4500.0,1857.229391,1430.198661,0.0,12
8109,42.585012,1.0,534.26,256.0,278.26,2395.944665,0.333333,0.25,0.083333,0.083333,3,6,7000.0,3391.718043,65.67327,0.666667,12
37,1182.080141,1.0,266.68,0.0,266.68,848.848179,0.666667,0.0,0.666667,0.083333,6,8,1000.0,119.861878,8607.234543,0.0,12
513,1246.624558,1.0,423.7,177.64,246.06,412.399058,0.666667,0.166667,0.5,0.083333,2,10,2000.0,577.050373,498.365419,0.0,12
865,870.774939,1.0,169.03,20.0,149.03,432.747965,0.666667,0.083333,0.5,0.083333,1,8,5000.0,444.462463,309.646636,0.0,12
1119,1803.955439,1.0,1044.43,801.35,243.08,103.174612,0.666667,0.416667,0.333333,0.083333,1,23,5000.0,1068.805913,518.001095,0.0,12
1741,59.831187,0.727273,532.68,0.0,532.68,39.325487,0.666667,0.0,0.666667,0.083333,1,8,6000.0,642.925821,115.36213,0.272727,12
2363,1811.87843,1.0,900.0,0.0,900.0,99.27619,0.666667,0.0,0.666667,0.083333,1,12,1700.0,1147.826125,1998.400995,0.0,12
2873,894.081947,1.0,1901.71,1853.11,48.6,206.61878,0.666667,0.666667,0.416667,0.083333,1,33,1500.0,947.130141,220.745296,0.0,12
3853,926.458992,0.818182,6200.71,5742.61,458.1,283.476295,0.666667,0.666667,0.416667,0.083333,1,49,7000.0,7932.430735,271.788449,0.142857,12
4885,969.139152,1.0,269.34,78.0,191.34,78.31266,0.666667,0.083333,0.583333,0.083333,1,11,2000.0,641.186755,383.080045,0.0,12
5721,342.361553,1.0,258.5,83.48,175.02,225.819508,0.666667,0.166667,0.5,0.083333,3,10,1000.0,686.449219,282.368125,0.083333,12
5923,191.450711,1.0,1641.07,1641.07,0.0,380.972341,0.666667,0.666667,0.0,0.083333,1,15,500.0,1583.918811,137.046292,0.636364,12
5941,1436.783799,1.0,258.86,25.52,233.34,143.228646,0.666667,0.083333,0.666667,0.083333,1,13,1500.0,662.396392,404.768221,0.0,12
825,595.677343,1.0,5078.14,4330.53,747.61,1424.442602,0.916667,0.666667,0.75,0.083333,1,42,15000.0,4756.654374,241.894073,0.916667,12
1175,5774.207136,1.0,2102.51,721.67,1380.84,3536.320402,0.916667,0.333333,0.916667,0.083333,7,37,15000.0,4711.567357,1308.759437,0.0,12
1973,394.643543,0.545455,3770.05,2399.95,1370.1,1576.48503,0.916667,0.333333,0.833333,0.083333,2,27,6500.0,6372.619037,342.28649,0.0,12
2081,528.023703,1.0,770.05,109.4,660.65,286.123717,0.916667,0.083333,0.833333,0.083333,5,23,1500.0,748.204441,170.319835,0.0,12
2203,784.627873,1.0,641.0,641.0,0.0,913.146344,0.916667,0.916667,0.0,0.083333,1,12,1800.0,1657.991354,288.038151,0.0,12
2865,2315.997841,1.0,3643.93,2971.8,672.13,780.459161,0.916667,0.583333,0.833333,0.083333,1,36,7500.0,1256.695062,680.435223,0.0,12
3239,1013.706876,1.0,2143.28,227.12,1916.16,3610.57243,0.916667,0.333333,0.583333,0.083333,1,34,7500.0,2945.957395,290.544441,0.0,12
3561,2629.928623,1.0,2830.88,2019.76,811.12,95.275458,0.916667,0.916667,0.416667,0.083333,1,62,4500.0,4889.053647,1141.960634,0.0,12
3631,1370.317105,1.0,1389.28,745.94,643.34,64.146816,0.916667,0.5,0.833333,0.083333,1,28,1800.0,431.782845,811.518229,0.0,12
3855,12.423203,0.909091,2292.41,2003.99,288.42,96.310823,0.916667,0.916667,0.916667,0.083333,1,36,7500.0,2411.035394,41.854466,0.0,12
4525,1669.01626,1.0,892.3,517.3,375.0,295.812224,0.916667,0.75,0.416667,0.083333,1,14,1800.0,1065.80426,1027.885496,0.0,12
4965,1255.901821,1.0,1038.81,1038.81,0.0,1092.634704,0.916667,0.916667,0.0,0.083333,1,21,5700.0,1215.454299,422.331098,0.0,12
5073,3308.148118,1.0,3767.75,160.0,3607.75,2567.221138,0.916667,0.083333,0.833333,0.083333,4,84,3000.0,3396.558042,4540.641433,0.0,12
5257,325.024091,1.0,2251.62,1964.05,287.57,141.021854,0.916667,0.666667,0.5,0.083333,1,20,9500.0,2258.1657,169.123707,0.888889,12
5985,799.274442,1.0,906.81,449.65,457.16,730.50642,0.916667,0.583333,0.75,0.083333,2,29,1000.0,1590.918593,1227.773229,0.083333,12
6435,5719.149672,1.0,1611.04,1447.64,163.4,5034.877748,0.916667,0.333333,0.833333,0.083333,1,27,9000.0,4997.375402,1783.558275,0.0,12
6549,4709.342642,1.0,1614.27,1193.06,421.21,588.059618,0.916667,0.916667,0.75,0.083333,1,56,7500.0,1276.0373,1207.45351,0.0,12
711,666.010085,1.0,504.87,504.87,0.0,271.354588,0.166667,0.166667,0.0,0.083333,1,2,1000.0,631.927013,173.032903,0.0,12
3135,919.563867,1.0,3000.0,0.0,3000.0,823.979128,0.166667,0.0,0.083333,0.083333,1,2,2000.0,4426.498341,1451.756339,0.083333,12
3489,1369.969909,1.0,1770.0,1770.0,0.0,460.484164,0.166667,0.166667,0.0,0.083333,1,2,1800.0,1692.52541,365.78324,0.0,12
3503,293.803208,1.0,380.59,332.52,48.07,118.972449,0.166667,0.083333,0.083333,0.083333,1,3,10000.0,1172.022584,194.55397,0.0,12
3989,2762.340044,1.0,2372.98,2372.98,0.0,1465.082446,0.166667,0.166667,0.0,0.083333,1,5,4500.0,659.726225,874.537967,0.0,12
4077,348.646985,0.818182,230.0,230.0,0.0,1099.152158,0.166667,0.166667,0.0,0.083333,1,2,1200.0,443.364076,271.562248,0.0,12
5003,156.348232,0.454545,2214.87,2214.87,0.0,376.456319,0.166667,0.166667,0.0,0.083333,2,3,14500.0,7840.121433,171.749612,0.5,12
5401,4226.501257,1.0,4900.0,4900.0,0.0,980.879554,0.166667,0.166667,0.0,0.083333,1,7,10500.0,615.450902,1637.629006,0.0,12
5965,1688.534078,1.0,280.0,280.0,0.0,49.117804,0.166667,0.166667,0.0,0.083333,1,3,1800.0,547.982657,664.585302,0.0,12
6901,111.729154,0.454545,824.1,824.1,0.0,344.286557,0.166667,0.166667,0.0,0.083333,2,9,6500.0,2961.848966,143.140487,1.0,12
7703,2843.642245,1.0,116.75,116.75,0.0,229.950859,0.166667,0.166667,0.0,0.083333,2,5,3000.0,830.607554,707.607834,0.0,12
8361,141.656741,0.181818,1109.83,1109.83,0.0,379.155222,0.166667,0.166667,0.0,0.083333,1,3,1200.0,0.0,,0.0,12
8749,380.351858,0.909091,1216.21,1216.21,0.0,145.058195,0.166667,0.166667,0.0,0.083333,1,9,3000.0,1605.939594,135.474623,0.111111,12
8819,160.530303,0.363636,299.38,299.38,0.0,836.768709,0.166667,0.166667,0.0,0.083333,4,5,1200.0,41.244164,89.772488,0.0,12
819,4587.062248,1.0,333.28,0.0,333.28,77.956377,0.583333,0.0,0.583333,0.083333,1,8,5000.0,1234.809537,1673.959822,0.0,12
939,4940.113918,1.0,814.66,814.66,0.0,908.434086,0.583333,0.583333,0.0,0.083333,1,8,10000.0,1904.849069,1428.029439,0.0,12
1079,703.053063,1.0,335.99,0.0,335.99,956.578904,0.583333,0.0,0.5,0.083333,1,7,7500.0,2300.799763,202.991548,0.25,12
1341,375.583779,0.818182,1567.4,1567.4,0.0,830.455855,0.583333,0.583333,0.0,0.083333,1,14,2500.0,2695.75854,188.250177,0.666667,12
1863,1114.122532,1.0,348.47,224.31,124.16,99.20189,0.583333,0.166667,0.416667,0.083333,1,9,1200.0,631.49296,668.171959,0.0,12
2007,2628.511837,1.0,273.0,273.0,0.0,342.874785,0.583333,0.583333,0.0,0.083333,1,7,7500.0,4613.45321,1148.353805,0.0,12
3001,1248.332959,1.0,478.32,198.0,280.32,157.20552,0.583333,0.083333,0.416667,0.083333,2,8,4000.0,1429.176523,360.158214,0.0,12
4001,1458.115876,1.0,1050.6,1050.6,0.0,358.881155,0.583333,0.583333,0.0,0.083333,4,21,1500.0,1232.660721,1276.693069,0.0,12
4705,863.821682,1.0,145.81,0.0,145.81,315.650923,0.583333,0.0,0.5,0.083333,1,7,1000.0,520.56678,1598.733913,0.0,12
5987,589.682566,0.909091,6398.73,6398.73,0.0,271.370767,0.583333,0.583333,0.0,0.083333,1,18,10500.0,7443.80581,183.239025,1.0,12
6483,537.002861,1.0,2275.97,2275.97,0.0,203.752607,0.583333,0.583333,0.0,0.083333,1,31,3000.0,1575.697754,179.584038,0.166667,12
6559,665.623904,0.636364,581.43,0.0,581.43,2158.502052,0.583333,0.0,0.5,0.083333,1,11,2500.0,593.859264,663.911004,0.0,12
6607,125.039376,0.909091,1118.91,1118.91,0.0,19.094068,0.583333,0.583333,0.0,0.083333,1,15,1800.0,1376.390319,150.169487,1.0,12
7165,148.826903,0.727273,3386.58,3386.58,0.0,47.494639,0.583333,0.583333,0.0,0.083333,1,16,16500.0,4474.571671,138.674322,1.0,12
7653,149.540627,0.636364,656.16,186.9,469.26,901.458485,0.583333,0.166667,0.5,0.083333,1,19,3000.0,226.55628,167.090135,0.0,12
8315,6773.941979,1.0,14215.0,14215.0,0.0,464.795495,0.583333,0.583333,0.0,0.083333,1,30,9000.0,5773.661106,6338.527589,0.0,12
8547,650.485202,1.0,555.2,339.0,216.2,589.349657,0.583333,0.083333,0.416667,0.083333,1,8,1000.0,351.575597,610.833365,0.0,12
191,5805.32079,1.0,1724.75,1638.97,85.78,1878.058967,0.833333,0.75,0.666667,0.083333,1,29,7500.0,1351.901655,1419.470367,0.0,12
1229,1064.308102,1.0,1067.32,242.38,824.94,3608.38187,0.833333,0.25,0.666667,0.083333,1,13,6000.0,4770.998795,289.339838,0.083333,12
1641,1.097736,0.272727,343.82,0.0,343.82,169.355104,0.833333,0.0,0.833333,0.083333,1,10,4000.0,169.895641,9.801394,0.0,12
2969,39.251217,1.0,1066.62,339.1,727.52,204.615371,0.833333,0.833333,0.916667,0.083333,1,49,3500.0,1340.881787,102.273663,0.5,12
3609,162.972111,0.909091,1586.6,0.0,1586.6,110.671623,0.833333,0.0,0.75,0.083333,1,10,2500.0,1577.161232,203.807999,0.666667,12
3733,179.825945,1.0,1212.66,347.61,865.05,456.612334,0.833333,0.25,0.75,0.083333,1,25,2500.0,1711.231409,160.362153,0.272727,12
4019,2953.212886,0.545455,320.48,188.0,132.48,261.393051,0.833333,0.166667,0.666667,0.083333,1,11,10000.0,8972.867229,718.597731,0.0,12
4373,906.573724,1.0,1039.2,80.0,959.2,103.102091,0.833333,0.083333,0.833333,0.083333,1,11,13500.0,1855.235407,468.196732,0.083333,12
5549,4858.92532,1.0,9282.12,1578.86,7703.26,4446.461559,0.833333,0.5,0.666667,0.083333,1,111,9000.0,16822.58645,3983.471892,0.0,12
6419,617.999607,1.0,387.7,250.0,137.7,684.8408,0.833333,0.166667,0.75,0.083333,1,13,1200.0,1723.350971,332.043275,0.166667,12
6905,1956.708852,1.0,1351.68,903.4,448.28,94.976442,0.833333,0.416667,0.583333,0.083333,1,19,2500.0,1240.372707,443.579192,0.0,12
7737,283.899006,1.0,818.69,519.49,299.2,947.496827,0.833333,0.166667,0.75,0.083333,1,15,8000.0,4618.241,199.905433,0.0,12
8143,2713.833113,1.0,317.62,0.0,317.62,225.464718,0.833333,0.0,0.75,0.083333,1,10,4500.0,665.76969,754.751563,0.0,12
8393,259.15982,1.0,1971.9,1580.98,390.92,19.395458,0.833333,0.5,0.5,0.083333,1,20,1800.0,2170.921218,167.050694,0.166667,12
8553,179.362453,0.545455,839.09,0.0,839.09,331.493048,0.833333,0.0,0.75,0.083333,1,11,3000.0,555.713401,91.081745,0.0,12
8737,2363.489077,1.0,2641.98,1386.3,1255.68,263.884743,0.833333,0.666667,0.75,0.083333,1,41,3000.0,1839.928884,1075.456585,0.0,12
459,490.368785,1.0,932.03,231.87,700.16,987.069944,0.416667,0.083333,0.25,0.083333,1,5,5500.0,3170.370677,269.655125,0.083333,12
3423,4229.914629,0.909091,1631.85,1631.85,0.0,4350.228299,0.416667,0.416667,0.0,0.083333,1,9,10000.0,6211.694188,1157.178012,0.0,12
3797,677.077167,1.0,119.19,0.0,119.19,181.735735,0.416667,0.0,0.416667,0.083333,1,5,700.0,504.762147,641.307637,0.0,12
5177,2465.684327,1.0,467.7,467.7,0.0,934.710802,0.416667,0.416667,0.0,0.083333,1,13,3000.0,784.234756,958.838221,0.0,12
6273,2297.696272,1.0,2764.0,2590.0,174.0,284.17727,0.416667,0.25,0.25,0.083333,1,9,6000.0,651.887762,800.040356,0.0,12
7471,2802.369018,1.0,829.15,0.0,829.15,476.329395,0.416667,0.0,0.333333,0.083333,1,5,3000.0,1393.564911,634.196389,0.0,12
7525,861.001207,1.0,969.56,969.56,0.0,446.233197,0.416667,0.416667,0.0,0.083333,1,6,2400.0,0.0,,0.0,12
7529,4333.59727,1.0,333.08,333.08,0.0,72.049232,0.416667,0.416667,0.0,0.083333,1,7,12500.0,1113.279765,1634.9904,0.0,12
7933,341.379209,1.0,426.92,426.92,0.0,36.144056,0.416667,0.416667,0.0,0.083333,1,13,3000.0,595.682302,176.911112,0.0,12
8501,701.135691,1.0,1004.04,624.0,380.04,181.874234,0.416667,0.166667,0.25,0.083333,1,6,3000.0,359.829195,190.226811,0.0,12
4131,2779.833422,1.0,0.0,0.0,0.0,1492.253356,0.0,0.0,0.0,0.727273,14,0,3000.0,1708.484919,1285.667565,0.0,11
5619,4749.435135,0.909091,0.0,0.0,0.0,5882.516718,0.0,0.0,0.0,0.727273,18,0,9000.0,1846.287674,1013.048371,0.0,11
6831,5604.357612,0.909091,0.0,0.0,0.0,6067.586592,0.0,0.0,0.0,0.727273,15,0,6500.0,1255.546074,1542.906309,0.0,11
2457,1328.483504,0.909091,1507.26,1011.6,495.66,2554.86412,0.818182,0.636364,0.545455,0.727273,33,22,2000.0,2281.634116,926.600197,0.111111,11
3051,1856.325339,0.818182,670.5,516.9,153.6,5603.126858,0.545455,0.272727,0.363636,0.727273,107,9,7000.0,9221.922948,537.180986,0.142857,11
8127,3857.56223,1.0,0.0,0.0,0.0,2127.213754,0.0,0.0,0.0,1.142857,26,0,5000.0,617.508991,538.396872,0.0,7
603,3616.993845,0.888889,0.0,0.0,0.0,4947.781762,0.0,0.0,0.0,0.555556,7,0,5500.0,529.726072,1294.501736,0.0,9
673,5471.186593,0.777778,0.0,0.0,0.0,8411.998221,0.0,0.0,0.0,0.555556,10,0,9000.0,1281.454609,1401.967646,0.0,9
2409,5523.175617,0.888889,0.0,0.0,0.0,4104.980885,0.0,0.0,0.0,0.555556,5,0,6500.0,4355.053996,1018.17216,0.0,9
4127,443.339878,1.0,0.0,0.0,0.0,857.622301,0.0,0.0,0.0,0.555556,5,0,1200.0,274.760566,157.320637,0.0,9
6907,1492.606493,0.777778,0.0,0.0,0.0,2361.57578,0.0,0.0,0.0,0.555556,17,0,2500.0,543.321868,478.995513,0.0,9
8229,51.071594,0.888889,0.0,0.0,0.0,360.199098,0.0,0.0,0.0,0.555556,14,0,500.0,0.049513,67.786744,0.0,9
1507,4270.148411,0.888889,363.0,363.0,0.0,5307.322893,0.111111,0.111111,0.0,0.555556,11,2,5500.0,1250.695005,2070.907379,0.0,9
3035,2899.032432,0.857143,0.0,0.0,0.0,3431.707208,0.0,0.0,0.0,0.571429,7,0,4000.0,407.402983,636.954252,0.0,7
6701,994.367302,0.857143,0.0,0.0,0.0,4058.539188,0.0,0.0,0.0,0.571429,15,0,10000.0,168.100048,237.414459,0.0,7
4491,1299.027426,1.0,731.45,74.23,657.22,2823.614133,1.0,0.142857,0.857143,0.571429,16,11,1500.0,2296.979965,1066.288428,0.166667,7
6779,5619.654569,1.0,2457.53,1352.63,1104.9,6088.185478,1.0,0.571429,0.857143,0.571429,16,35,8000.0,1140.70277,1824.646248,0.0,7
4453,851.249818,1.0,2000.0,2000.0,0.0,4085.845895,0.285714,0.285714,0.0,0.571429,12,4,1200.0,2246.792007,970.683654,0.285714,7
7535,3788.416968,0.857143,718.06,608.02,110.04,6348.57393,0.857143,0.428571,0.428571,0.571429,19,9,7500.0,294.502943,1107.881169,0.0,7
761,2584.617366,1.0,0.0,0.0,0.0,385.424519,0.0,0.0,0.0,0.3,3,0,3000.0,3206.865961,557.973185,0.0,10
1135,2927.082849,0.9,0.0,0.0,0.0,3987.822594,0.0,0.0,0.0,0.3,5,0,4000.0,862.790575,1178.426048,0.0,10
2421,427.90589,0.9,0.0,0.0,0.0,1093.566482,0.0,0.0,0.0,0.3,6,0,1200.0,127.378323,203.880732,0.0,10
2619,2421.106175,0.9,0.0,0.0,0.0,3701.78388,0.0,0.0,0.0,0.3,8,0,3000.0,1607.740298,521.646758,0.0,10
3481,1710.418727,0.8,0.0,0.0,0.0,2813.620582,0.0,0.0,0.0,0.3,9,0,2500.0,1337.799917,508.122732,0.0,10
4663,218.890208,0.6,0.0,0.0,0.0,447.102858,0.0,0.0,0.0,0.3,4,0,500.0,58.883172,166.541878,0.0,10
8513,1704.571464,0.8,0.0,0.0,0.0,4826.892774,0.0,0.0,0.0,0.3,12,0,5000.0,573.683142,480.409005,0.0,10
4883,181.275057,0.4,192.23,192.23,0.0,1209.77251,0.3,0.3,0.0,0.3,10,5,2000.0,1088.224155,138.292112,0.0,10
3923,1425.175936,1.0,49.89,49.89,0.0,59.673576,0.2,0.2,0.0,0.3,3,2,1500.0,348.530192,330.552082,0.0,10
81,1045.458739,0.9,946.29,705.69,240.6,886.266785,0.9,0.3,0.7,0.3,6,27,1500.0,2138.807396,729.764287,0.0,10
3935,3743.771094,1.0,368.44,128.67,239.77,1428.188333,0.9,0.2,0.7,0.3,3,11,7000.0,748.149925,767.438566,0.0,10
6467,1575.794134,1.0,3181.47,1588.78,1592.69,448.17047,0.9,0.5,0.6,0.3,6,55,2100.0,2345.315745,1704.918221,0.1,10
7025,3520.616355,0.9,1675.91,947.7,728.21,10213.65297,0.9,0.2,0.8,0.3,9,26,10000.0,3148.054919,819.267218,0.125,10
893,7474.408678,1.0,0.0,0.0,0.0,10187.5226,0.0,0.0,0.0,0.6,11,0,10000.0,2021.908233,1918.555864,0.0,10
1117,1667.851788,0.9,0.0,0.0,0.0,5133.373227,0.0,0.0,0.0,0.6,13,0,3000.0,2822.457351,471.885081,0.125,10
3063,2760.89889,0.9,0.0,0.0,0.0,4278.969301,0.0,0.0,0.0,0.6,11,0,7500.0,997.950103,750.602361,0.0,10
8341,1388.825312,1.0,974.42,901.92,72.5,1563.646228,1.0,1.0,0.4,0.6,25,33,1500.0,1071.874614,757.902835,0.0,10
3203,1460.077343,0.9,79.8,79.8,0.0,3494.069968,0.1,0.1,0.0,0.6,16,1,2500.0,1967.368185,518.663889,0.0,10
111,860.268175,1.0,0.0,0.0,0.0,1974.202963,0.0,0.0,0.0,0.333333,5,0,2500.0,749.789889,292.755072,0.0,12
181,875.103005,1.0,0.0,0.0,0.0,2988.062451,0.0,0.0,0.0,0.333333,12,0,2000.0,2168.617114,195.662172,0.4,12
225,1819.444477,1.0,0.0,0.0,0.0,197.334971,0.0,0.0,0.0,0.333333,4,0,2500.0,572.900672,469.774269,0.0,12
239,1469.720674,1.0,0.0,0.0,0.0,170.376441,0.0,0.0,0.0,0.333333,5,0,1500.0,395.486928,513.397785,0.0,12
387,1281.842665,1.0,0.0,0.0,0.0,371.667107,0.0,0.0,0.0,0.333333,4,0,1500.0,576.243687,407.81451,0.0,12
601,1458.775165,1.0,0.0,0.0,0.0,1759.295218,0.0,0.0,0.0,0.333333,10,0,3500.0,856.740386,379.255051,0.0,12
615,5280.649637,1.0,0.0,0.0,0.0,1786.833644,0.0,0.0,0.0,0.333333,4,0,6000.0,1648.300986,1264.637138,0.0,12
655,4383.571529,1.0,0.0,0.0,0.0,1805.853456,0.0,0.0,0.0,0.333333,6,0,5000.0,1161.700956,994.581254,0.0,12
